departamento;arma ;fecha;genero;población
CUNDINAMARCA;CONTUNDENTES;13/02/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;13/02/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;14/02/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;15/02/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;16/02/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;16/02/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;17/02/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;17/02/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;18/02/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;18/02/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;19/02/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;21/02/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;23/02/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;23/02/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;24/02/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;24/02/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;25/02/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;26/02/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;26/02/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;27/02/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;28/02/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;1/03/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;2/03/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;3/03/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;4/03/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;5/03/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;5/03/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;6/03/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;7/03/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;9/03/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;10/03/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;11/03/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;12/03/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;13/03/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;14/03/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;16/03/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;17/03/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;18/03/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;19/03/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;20/03/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;21/03/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;22/03/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;23/03/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;26/03/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;26/03/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;28/03/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;29/03/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;30/03/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;1/04/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;1/04/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;2/04/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;4/04/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;4/04/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;5/04/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;6/04/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;6/04/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;8/04/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;9/04/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;9/04/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;10/04/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;11/04/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;11/04/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;12/04/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;13/04/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;13/04/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;15/04/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;15/04/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;16/04/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;16/04/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;17/04/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;17/04/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;18/04/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;19/04/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;19/04/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;22/04/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;22/04/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;24/04/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;24/04/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;26/04/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;27/04/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;29/04/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;29/04/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;3/05/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;4/05/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;5/05/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;6/05/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;7/05/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;7/05/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;8/05/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;10/05/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;10/05/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;13/05/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;14/05/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;14/05/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;15/05/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;15/05/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;16/05/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;17/05/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;19/05/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;21/05/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;22/05/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;23/05/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;24/05/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;25/05/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;26/05/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;27/05/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;27/05/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;29/05/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;30/05/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;31/05/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;1/06/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;2/06/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;3/06/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;3/06/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;5/06/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;5/06/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;6/06/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;7/06/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;7/06/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;9/06/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;9/06/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;10/06/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;11/06/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;12/06/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;13/06/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;14/06/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;15/06/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;15/06/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;16/06/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;17/06/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;17/06/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;18/06/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;18/06/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;19/06/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;20/06/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;21/06/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;21/06/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;22/06/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;22/06/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;23/06/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;24/06/2022;FEMENINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;24/06/2022;MASCULINO;ADULTOS
CUNDINAMARCA;CONTUNDENTES;25/06/2022;FEMENINO;ADULTOS
